CustId,Education,MaritalStat,AnnualInc,NumKids,NumTeen,DateEnrol,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Age,Age Group,Income Bracket
968,Master,Divorced,41335.0,1,0,2013-12-26,24,112,19,21,16,14,3,4,1,4,7,0,0,0,0,0,0,53,50-60,40K-50K
975,Graduation,Single,54252.0,1,1,2013-05-28,25,178,4,26,8,4,5,4,1,5,6,0,0,0,0,0,0,65,60-70,50K-60K
977,Graduation,Together,47320.0,0,1,2013-01-08,10,200,19,111,50,15,6,5,1,8,6,0,0,0,0,0,0,64,60-70,40K-50K
979,Graduation,Single,33249.0,1,0,2013-02-20,11,6,10,21,19,14,2,2,1,3,6,0,0,0,0,0,0,46,40-50,30K-40K
983,Graduation,Married,40059.0,1,0,2013-09-28,82,110,29,92,28,10,1,6,2,3,8,1,0,0,0,0,0,37,30-40,40K-50K
988,Graduation,Married,81168.0,0,0,2014-07-05,84,410,0,592,147,22,1,6,4,7,3,0,0,0,1,0,0,56,50-60,80K-90K
999,Graduation,Single,86037.0,0,0,2013-02-01,95,490,44,125,29,20,1,6,7,11,3,0,1,1,0,0,0,30,20-30,80K-90K
1000,Master,Together,74881.0,1,1,2013-08-03,48,505,72,270,36,27,4,9,2,12,5,0,0,0,0,0,0,60,50-60,70K-80K
1008,PhD,Together,44953.0,0,0,2012-12-21,31,728,17,133,11,8,1,7,3,13,6,1,0,0,0,0,0,40,30-40,40K-50K
1010,Graduation,Together,46931.0,2,1,2014-04-24,94,41,0,17,3,1,2,1,1,3,3,0,0,0,0,0,0,44,40-50,40K-50K
1012,Graduation,Single,61823.0,0,1,2013-02-18,26,523,7,134,37,14,4,8,2,10,7,0,0,0,0,0,0,69,60-70,60K-70K
1016,PhD,Single,34554.0,0,1,2014-03-30,43,41,1,6,2,0,2,2,0,3,6,0,0,0,0,0,0,62,60-70,30K-40K
1020,Graduation,Married,79593.0,0,0,2014-12-05,70,350,60,568,110,133,1,5,6,7,2,0,0,1,0,0,0,48,40-50,70K-80K
1029,PhD,Together,64413.0,0,1,2013-01-08,27,200,5,44,0,10,1,5,1,5,5,0,0,0,0,0,0,51,50-60,60K-70K
1030,PhD,Single,40637.0,1,1,2013-07-17,72,22,0,13,0,0,2,1,0,3,7,0,0,0,0,0,0,56,50-60,40K-50K
1031,Undergraduate,Married,85710.0,0,0,2013-05-05,5,600,20,350,29,30,1,6,9,10,2,0,0,1,0,0,0,32,30-40,80K-90K
1041,PhD,Single,48432.0,0,1,2012-10-18,3,322,3,50,4,3,5,7,1,6,8,0,0,0,0,0,0,48,40-50,40K-50K
1044,Graduation,Together,58398.0,0,0,2013-05-14,44,299,5,201,21,21,3,5,4,8,4,0,0,0,0,0,0,68,60-70,50K-60K
1045,Graduation,Together,52117.0,0,1,2012-08-16,55,112,10,107,30,0,2,5,2,4,7,0,0,0,0,0,0,56,50-60,50K-60K
1048,Master,Married,35641.0,1,0,2013-07-14,11,63,3,67,8,9,2,3,1,4,7,0,0,0,0,0,0,49,40-50,30K-40K
1050,Graduation,Married,28332.0,0,0,2014-04-30,58,14,10,13,4,15,1,2,1,4,2,0,0,0,0,0,0,69,60-70,20K-30K
1052,Graduation,Married,56796.0,0,1,2013-02-16,24,656,38,161,62,47,3,8,9,7,7,0,0,0,0,0,0,52,50-60,50K-60K
1055,Master,Married,53204.0,1,1,2014-03-20,40,29,0,8,2,0,1,1,0,3,4,0,0,0,0,0,0,45,40-50,50K-60K
1064,PhD,Married,42403.0,1,0,2013-11-12,18,22,1,11,0,5,1,1,0,3,8,0,0,0,0,0,0,50,40-50,40K-50K
1065,Graduation,Single,80695.0,0,0,2013-12-29,85,557,129,984,193,37,1,5,8,5,2,0,0,0,0,0,0,58,50-60,80K-90K
1071,PhD,Divorced,70179.0,0,1,2013-07-21,10,532,88,168,69,44,3,7,3,13,5,0,0,0,0,0,0,45,40-50,70K-80K
1072,PhD,Single,40760.0,0,1,2013-08-30,64,70,0,17,0,0,2,2,1,3,6,0,0,0,0,0,0,56,50-60,40K-50K
1077,Graduation,Together,56715.0,0,0,2012-05-12,52,258,105,239,237,172,1,7,3,4,4,0,0,0,0,0,0,47,40-50,50K-60K
1079,PhD,Married,71969.0,0,1,2012-10-16,59,1000,0,76,0,0,3,3,4,9,8,0,1,0,0,0,0,50,40-50,70K-80K
1081,PhD,Married,75283.0,1,2,2013-03-27,26,733,9,180,12,19,11,6,3,5,4,0,0,0,0,0,0,64,60-70,70K-80K
1087,Master,Together,22669.0,1,0,2013-05-22,30,16,14,36,37,22,3,4,1,2,9,0,0,0,0,0,0,46,40-50,20K-30K
1092,Graduation,Married,61014.0,0,1,2012-11-08,17,269,129,495,182,43,4,9,3,4,7,0,0,0,0,0,0,41,40-50,60K-70K
1100,Master,Together,41275.0,1,2,2014-03-24,33,24,4,22,0,2,4,3,1,3,5,0,0,0,0,0,0,61,60-70,40K-50K
1103,Master,Married,81929.0,1,0,2012-09-29,60,1486,55,278,49,0,2,4,4,10,6,1,0,1,0,0,0,45,40-50,80K-90K
1109,Master,Together,27590.0,1,0,2013-04-23,38,6,0,5,0,0,1,1,0,2,7,0,0,0,0,0,0,39,30-40,20K-30K
1118,Master,Married,50965.0,0,1,2013-02-20,87,544,13,85,8,6,3,10,4,5,8,1,0,0,0,0,0,65,60-70,50K-60K
1127,PhD,Married,85844.0,0,0,2014-05-29,62,938,19,843,25,95,1,6,6,7,2,0,0,1,0,0,0,48,40-50,80K-90K
1131,PhD,Single,52569.0,0,1,2014-05-04,54,85,0,3,0,0,1,2,0,4,3,0,0,0,0,0,0,54,50-60,50K-60K
1135,Master,Together,17144.0,1,1,2014-02-15,96,18,2,19,0,2,5,3,0,4,7,0,0,0,0,0,0,61,60-70,Below 20K
1137,Graduation,Single,81246.0,0,0,2013-12-29,87,398,190,537,61,156,1,4,5,7,1,1,0,0,1,0,0,57,50-60,80K-90K
1139,PhD,Married,73356.0,0,0,2014-06-02,56,1050,14,322,0,14,1,5,11,5,2,1,0,1,1,0,0,37,30-40,70K-80K
1142,PhD,Married,55707.0,0,1,2013-12-22,91,208,7,82,30,66,2,3,2,9,3,0,0,0,0,0,0,68,60-70,50K-60K
1143,Graduation,Married,22063.0,1,0,2013-08-08,43,7,10,13,3,11,2,2,0,3,7,0,0,0,0,0,0,49,40-50,20K-30K
1146,Master,Together,49912.0,0,1,2012-07-09,5,520,8,223,32,49,4,10,5,7,8,1,0,0,0,0,0,72,70-80,40K-50K
1150,PhD,Together,83532.0,0,0,2013-09-26,36,755,144,562,104,64,1,4,6,4,1,0,0,1,0,0,0,122,80+,80K-90K
1158,Graduation,Divorced,48877.0,0,1,2014-05-01,27,102,1,15,2,0,1,3,0,4,7,0,0,0,0,0,0,55,50-60,40K-50K
1160,Graduation,Married,13260.0,1,1,2013-08-23,48,9,4,17,10,2,4,3,0,3,8,0,0,0,0,0,0,51,50-60,Below 20K
1162,PhD,Single,42000.0,0,0,2013-10-01,23,124,83,267,85,59,2,5,2,11,5,0,0,0,0,0,0,34,30-40,40K-50K
1165,PhD,Single,50729.0,1,1,2013-02-05,62,239,13,143,45,4,9,6,2,7,6,0,0,0,0,0,0,63,60-70,50K-60K
1168,PhD,Married,72159.0,0,0,2012-10-29,62,322,53,899,34,40,1,4,6,10,2,0,0,0,0,0,0,43,40-50,70K-80K
1170,Graduation,Married,27573.0,1,0,2013-03-25,45,50,15,110,39,15,4,5,1,4,8,0,0,0,0,0,0,46,40-50,20K-30K
1172,PhD,Married,92491.0,0,0,2013-01-05,71,979,44,935,29,25,1,7,5,12,3,0,1,1,1,0,0,38,30-40,90K-100K
1173,Master,Together,77632.0,0,0,2013-10-03,73,1200,105,758,0,42,1,4,2,6,2,0,1,1,0,0,0,74,70-80,70K-80K
1175,Master,Married,36262.0,0,0,2013-09-20,24,88,39,54,64,28,1,3,5,3,6,1,0,0,0,0,0,38,30-40,30K-40K
1176,Graduation,Married,26228.0,1,0,2013-09-22,50,2,6,4,3,1,1,1,0,2,8,0,0,0,0,0,0,48,40-50,20K-30K
1177,Master,Together,49618.0,1,1,2013-01-26,77,80,3,26,4,2,4,3,1,3,7,0,0,0,0,0,0,55,50-60,40K-50K
1183,Master,Married,36408.0,1,1,2013-09-21,11,9,1,4,3,2,1,1,0,2,6,0,0,0,0,0,0,72,70-80,30K-40K
1184,PhD,Divorced,69674.0,0,2,2013-05-22,46,554,41,215,11,0,3,10,2,10,5,0,0,0,0,0,0,53,50-60,60K-70K
1204,PhD,Married,67536.0,0,1,2013-05-22,45,1253,0,447,23,71,3,11,5,11,8,0,0,0,1,0,0,51,50-60,60K-70K
1212,Graduation,Married,52845.0,1,0,2013-08-13,7,384,25,292,130,41,3,8,8,6,6,1,0,0,0,0,0,48,40-50,50K-60K
1215,Graduation,Together,70440.0,0,0,2013-08-10,49,690,117,499,76,102,1,5,10,7,3,0,0,0,1,0,0,43,40-50,70K-80K
1225,Graduation,Married,80124.0,0,0,2014-06-26,47,483,84,398,205,84,1,3,7,8,1,1,0,0,0,0,0,58,50-60,80K-90K
1232,PhD,Together,70038.0,0,0,2013-10-25,54,587,54,348,71,54,1,4,4,8,2,0,0,0,0,0,0,39,30-40,70K-80K
1241,Undergraduate,Married,14796.0,1,0,2012-09-17,1,13,3,8,7,4,2,1,0,3,9,0,0,0,0,0,0,37,30-40,Below 20K
1245,Graduation,Single,63810.0,0,1,2012-11-11,45,977,12,253,16,12,4,4,3,12,8,0,1,0,0,0,0,55,50-60,60K-70K
1250,Graduation,Single,37697.0,1,0,2014-07-02,82,34,6,21,11,4,1,2,1,3,6,0,0,0,0,0,0,45,40-50,30K-40K
1272,Master,Single,55250.0,0,1,2012-10-21,49,664,58,83,32,0,4,7,5,10,5,0,0,0,0,0,0,56,50-60,50K-60K
1277,Graduation,Together,78468.0,0,0,2014-09-04,29,434,22,388,104,22,1,10,7,10,4,0,0,0,1,0,0,61,60-70,70K-80K
1291,PhD,Together,27683.0,1,0,2012-04-08,90,152,9,121,12,12,4,6,2,4,8,0,0,0,0,0,0,43,40-50,20K-30K
1295,Graduation,Married,,0,1,2013-11-08,96,231,65,196,38,71,1,6,5,7,4,0,0,0,0,0,0,58,50-60,
1307,Graduation,Divorced,41986.0,0,1,2014-09-02,15,27,5,8,8,3,3,3,0,4,4,0,0,0,0,0,0,43,40-50,40K-50K
1321,Graduation,Married,26067.0,1,0,2013-04-11,49,22,2,18,0,2,3,3,0,3,8,0,0,0,0,0,0,47,40-50,20K-30K
1324,Graduation,Married,38872.0,1,0,2013-05-30,93,23,3,21,3,19,2,3,0,3,8,0,0,0,0,0,0,33,30-40,30K-40K
1328,Undergraduate,Married,57937.0,0,1,2014-02-16,56,261,42,144,55,48,3,4,4,9,3,0,0,0,0,0,0,39,30-40,50K-60K
1331,Graduation,Single,35790.0,1,0,2013-02-01,54,12,6,20,30,1,2,2,0,3,7,0,0,0,0,0,0,44,40-50,30K-40K
1340,Graduation,Married,92910.0,0,0,2014-04-24,42,551,137,792,179,103,1,6,7,13,1,0,1,1,1,0,0,35,30-40,90K-100K
1343,Graduation,Together,58554.0,1,1,2012-09-26,55,368,24,68,38,0,6,8,2,6,7,0,0,0,0,0,0,53,50-60,50K-60K
1349,Graduation,Married,50447.0,2,0,2014-04-21,4,85,7,24,2,3,1,3,1,3,6,0,0,0,0,0,0,51,50-60,50K-60K
1351,Master,Together,58656.0,0,1,2012-09-20,25,962,12,194,16,24,4,7,8,13,6,0,0,1,0,0,0,65,60-70,50K-60K
1357,Graduation,Together,74854.0,1,2,2013-08-04,90,856,59,487,58,29,7,2,5,5,5,0,0,0,0,0,0,51,50-60,70K-80K
1361,Master,Married,82584.0,0,0,2013-04-06,26,1076,68,103,29,91,1,3,4,8,1,0,1,1,0,0,0,47,40-50,80K-90K
1362,Graduation,Single,31907.0,0,0,2013-04-03,75,33,87,64,175,16,1,6,1,6,7,0,0,0,0,0,0,49,40-50,30K-40K
1371,Graduation,Single,79941.0,0,0,2014-06-28,72,123,164,266,227,30,1,2,4,9,1,0,0,0,0,0,0,45,40-50,70K-80K
1377,Master,Widow,44551.0,0,1,2013-08-31,24,182,4,33,0,0,2,4,1,5,7,0,0,0,0,0,0,67,60-70,40K-50K
1378,Undergraduate,Together,50334.0,0,1,2013-07-24,24,284,16,160,84,16,6,7,4,6,6,0,0,0,0,0,0,49,40-50,50K-60K
1379,Master,Together,42670.0,0,0,2013-04-27,12,154,2,46,20,4,1,4,2,4,4,0,0,0,0,0,0,29,20-30,40K-50K
1381,PhD,Single,38513.0,1,0,2014-01-28,20,172,3,115,16,0,5,6,1,5,8,0,0,0,0,0,0,39,30-40,30K-40K
1384,Basic,Married,17256.0,1,0,2013-11-23,10,6,4,14,8,8,2,2,1,2,8,1,0,0,0,0,0,29,20-30,Below 20K
1386,Graduation,Together,32474.0,1,1,2014-11-05,0,10,0,1,0,0,1,1,0,2,7,0,0,0,0,0,0,54,50-60,30K-40K
1388,Graduation,Single,33249.0,1,0,2013-02-20,11,6,10,21,19,14,2,2,1,3,6,0,0,0,0,0,0,46,40-50,30K-40K
1399,Graduation,Married,72905.0,0,0,2014-01-21,52,407,114,445,181,165,1,3,7,9,1,0,0,0,1,0,0,63,60-70,70K-80K
1402,Master,Married,66991.0,0,0,2012-11-09,1,496,36,460,189,60,3,4,8,6,3,0,0,0,0,0,0,67,60-70,60K-70K
1403,Undergraduate,Together,34984.0,1,1,2012-06-09,40,8,4,15,3,5,2,1,0,3,7,0,0,0,0,0,0,46,40-50,30K-40K
1404,Graduation,Together,34916.0,2,0,2013-05-15,89,51,23,82,33,0,4,5,1,3,9,0,0,0,0,0,0,53,50-60,30K-40K
1406,Graduation,Single,53201.0,1,1,2013-12-02,49,280,7,81,20,0,8,6,3,5,7,0,0,0,0,0,0,46,40-50,50K-60K
1407,Basic,Married,20425.0,1,0,2012-10-29,5,4,12,5,3,16,2,2,0,3,7,0,0,0,0,0,0,35,30-40,20K-30K
1409,Graduation,Together,40689.0,0,1,2013-03-18,69,270,3,27,39,6,7,7,1,5,8,0,0,0,0,0,0,70,60-70,40K-50K
1411,Graduation,Divorced,82623.0,0,0,2013-10-11,58,204,34,204,172,153,1,2,9,4,1,0,0,0,0,0,0,69,60-70,80K-90K
1419,Graduation,Together,34026.0,1,1,2013-05-08,11,18,6,15,12,8,3,2,1,3,5,0,0,0,0,0,0,71,70-80,30K-40K
1440,Undergraduate,Together,52513.0,0,0,2012-04-09,84,367,17,241,104,188,2,9,5,9,7,0,0,0,0,0,0,43,40-50,50K-60K
1446,Master,Single,86424.0,0,0,2014-05-04,12,387,68,569,89,45,1,6,9,12,1,0,0,0,0,0,0,65,60-70,80K-90K
1448,Master,Married,33562.0,1,2,2014-06-25,33,21,12,12,0,3,3,2,0,4,4,0,0,0,0,0,0,58,50-60,30K-40K
1453,PhD,Widow,57513.0,0,0,2013-06-07,59,735,40,183,52,20,2,9,3,13,6,0,0,0,0,0,0,78,70-80,50K-60K
1456,Graduation,Single,60474.0,0,1,2013-01-04,25,265,199,303,234,9,7,10,2,12,7,0,0,0,0,0,0,42,40-50,60K-70K
1458,Master,Married,21059.0,1,0,2014-07-01,40,8,3,19,3,3,3,3,0,3,6,0,0,0,0,0,0,39,30-40,20K-30K
1459,PhD,Married,69063.0,0,1,2012-07-11,16,666,35,124,69,8,1,5,3,5,3,0,0,0,0,0,0,55,50-60,60K-70K
1461,PhD,Divorced,36921.0,1,1,2013-07-28,74,17,1,12,3,1,2,2,0,3,7,0,0,0,0,0,0,56,50-60,30K-40K
1463,Graduation,Single,45160.0,1,1,2014-03-29,9,8,2,5,3,0,1,1,0,2,7,0,0,0,0,0,0,63,60-70,40K-50K
1473,Undergraduate,Single,47823.0,0,1,2013-07-23,0,53,1,5,2,1,2,2,0,3,8,0,0,0,0,0,0,61,60-70,40K-50K
1490,Graduation,Married,55759.0,0,1,2012-11-28,84,675,0,85,10,7,5,10,3,8,8,0,0,0,0,0,0,59,50-60,50K-60K
1491,Undergraduate,Together,71488.0,0,0,2013-02-18,87,162,33,124,40,28,2,3,4,7,1,0,0,0,0,0,0,56,50-60,70K-80K
1497,Graduation,Single,47958.0,0,1,2013-01-19,8,268,11,88,15,3,2,6,3,5,5,0,0,0,0,0,0,69,60-70,40K-50K
1501,PhD,Married,160803.0,0,0,2012-04-08,21,55,16,1622,17,3,15,0,28,1,0,0,0,0,0,0,0,39,30-40,150K-200K
1502,Graduation,Together,28427.0,1,0,2013-03-21,67,18,3,19,3,3,2,2,0,3,8,0,0,0,0,0,0,38,30-40,20K-30K
1503,PhD,Together,162397.0,1,1,2013-03-06,31,85,1,16,2,1,0,0,0,1,1,0,0,0,0,0,0,45,40-50,150K-200K
1506,Graduation,Single,42160.0,1,1,2013-06-28,26,48,9,45,3,15,4,2,1,4,6,0,0,0,0,0,0,46,40-50,40K-50K
1509,PhD,Together,84460.0,0,0,2013-04-01,80,152,27,103,106,54,0,9,9,4,5,0,1,1,1,1,0,63,60-70,80K-90K
1513,Undergraduate,Together,60839.0,1,1,2012-08-28,72,600,21,128,223,150,13,2,2,12,8,0,0,0,0,0,0,42,40-50,60K-70K
1515,Master,Together,34176.0,0,1,2014-01-22,9,11,2,7,4,2,1,1,0,3,3,0,0,0,0,0,0,46,40-50,30K-40K
1517,Graduation,Single,30822.0,1,0,2013-06-14,92,3,9,13,2,12,1,1,0,3,7,0,0,0,0,0,0,52,50-60,30K-40K
1518,Master,Married,62694.0,1,1,2013-06-17,29,379,6,157,25,91,5,9,3,7,7,0,0,0,0,0,0,56,50-60,60K-70K
1519,PhD,Single,38578.0,1,1,2013-06-22,2,38,4,22,3,3,3,3,0,3,8,0,0,0,0,0,0,49,40-50,30K-40K
1523,Graduation,Married,59041.0,1,1,2014-07-05,25,69,2,15,2,2,2,2,0,4,5,0,0,0,0,0,0,48,40-50,50K-60K
1524,Undergraduate,Single,81698.0,0,0,2013-01-03,1,709,45,115,30,160,1,8,2,5,5,0,0,0,1,0,0,38,30-40,80K-90K
1542,Graduation,Single,56243.0,1,2,2013-12-30,26,347,0,35,4,3,6,4,2,8,5,0,0,0,0,0,0,46,40-50,50K-60K
1544,Master,Divorced,81380.0,0,0,2012-12-22,51,741,68,689,224,68,1,4,2,10,2,0,0,0,0,0,0,54,50-60,80K-90K
1545,Graduation,Married,38508.0,1,0,2013-02-08,95,120,19,206,25,19,6,7,2,5,8,0,0,0,0,0,0,35,30-40,30K-40K
1553,Graduation,Together,82657.0,0,0,2013-09-27,71,966,168,672,246,105,1,7,5,10,4,0,1,0,1,0,0,75,70-80,80K-90K
1570,PhD,Together,69702.0,0,1,2013-02-19,8,664,9,240,50,19,2,7,7,10,4,0,0,0,0,0,0,70,60-70,60K-70K
1577,Graduation,Married,78569.0,0,0,2014-02-19,14,558,79,622,207,175,1,4,6,4,1,0,0,1,0,0,0,75,70-80,70K-80K
1581,Graduation,Married,37406.0,1,0,2013-10-10,18,2,0,8,2,2,1,1,0,2,8,0,0,0,0,0,0,41,40-50,30K-40K
1584,Graduation,Married,41443.0,1,0,2014-01-04,79,171,7,171,25,19,6,8,1,5,8,0,0,0,0,0,0,44,40-50,40K-50K
1592,Graduation,Married,90765.0,0,0,2014-01-24,25,547,99,812,151,82,0,4,6,5,1,0,0,1,1,0,0,51,50-60,90K-100K
1600,Master,Married,56962.0,2,1,2013-11-10,60,292,3,77,10,3,7,6,3,5,7,0,0,0,0,0,0,56,50-60,50K-60K
1604,Master,Married,47353.0,0,1,2013-11-13,93,184,2,19,8,8,3,2,2,6,5,0,0,0,0,0,0,61,60-70,40K-50K
1606,Graduation,Together,38590.0,1,0,2013-05-15,65,3,1,8,4,3,1,1,0,2,8,0,0,0,0,0,0,50,40-50,30K-40K
1612,PhD,Single,,1,0,2013-05-31,82,23,0,15,0,2,2,3,0,3,6,0,0,0,0,0,0,40,30-40,
1618,Graduation,Together,56046.0,0,0,2013-02-01,9,577,0,64,0,0,2,10,1,8,8,1,0,0,0,0,0,56,50-60,50K-60K
1619,Graduation,Married,90369.0,0,0,2014-04-28,2,292,51,981,224,23,1,4,6,6,1,0,0,0,0,0,0,65,60-70,90K-100K
1626,PhD,Divorced,35860.0,1,1,2014-05-19,37,15,0,8,4,2,2,1,1,2,5,1,0,0,0,0,0,48,40-50,30K-40K
1627,Undergraduate,Divorced,77297.0,0,0,2013-01-26,84,408,61,109,48,122,1,5,7,9,4,0,0,0,1,0,0,64,60-70,70K-80K
1628,Graduation,Together,71796.0,0,0,2013-10-24,54,354,21,311,167,75,1,9,3,4,4,0,0,0,0,0,0,50,40-50,70K-80K
1630,Graduation,Single,61825.0,0,1,2013-07-08,56,162,50,100,55,30,1,4,2,8,4,0,0,0,0,0,0,42,40-50,60K-70K
1631,PhD,Together,65220.0,0,0,2012-03-09,3,890,63,292,0,25,4,8,4,7,6,0,0,0,0,0,0,56,50-60,60K-70K
1640,Graduation,Divorced,64587.0,1,1,2014-06-22,49,66,0,16,0,6,2,1,1,4,3,0,0,0,0,0,0,67,60-70,60K-70K
1646,Basic,Married,25224.0,1,0,2014-03-16,36,4,9,12,11,2,2,1,1,3,3,0,0,0,0,0,0,49,40-50,20K-30K
1650,Master,Married,81843.0,0,0,2013-04-22,13,779,86,537,34,69,1,5,9,12,3,0,0,0,0,0,0,61,60-70,80K-90K
1655,Graduation,Together,34350.0,1,0,2013-10-19,81,16,3,15,2,1,1,1,0,3,7,0,0,0,0,0,0,42,40-50,30K-40K
1663,PhD,Together,34043.0,1,0,2013-10-25,97,20,2,14,3,0,1,2,0,2,9,0,0,0,0,0,0,43,40-50,30K-40K
1665,PhD,Divorced,64140.0,0,2,2013-09-23,71,1459,0,61,0,15,5,2,5,6,5,1,0,1,0,1,0,57,50-60,60K-70K
1672,PhD,Together,65640.0,0,1,2014-01-03,74,204,7,149,20,15,1,5,1,8,2,0,0,0,0,0,0,47,40-50,60K-70K
1676,Graduation,Married,43057.0,0,1,2013-10-30,30,213,2,44,0,2,4,4,2,5,5,0,0,0,0,0,0,46,40-50,40K-50K
1685,PhD,Together,62981.0,0,0,2013-03-17,21,796,14,590,38,44,1,4,5,13,3,0,1,0,0,0,0,54,50-60,60K-70K
1710,Graduation,Single,30168.0,1,0,2013-07-03,51,154,20,66,0,12,7,6,1,4,9,0,0,0,0,0,0,43,40-50,30K-40K
1715,Graduation,Together,25851.0,1,0,2013-11-02,45,9,4,18,7,5,2,2,0,3,7,0,0,0,0,0,0,43,40-50,20K-30K
1717,Graduation,Single,39747.0,1,0,2014-04-13,43,80,15,93,20,13,3,5,1,4,8,0,0,0,0,0,0,33,30-40,30K-40K
1726,Graduation,Single,22585.0,0,0,2013-03-18,23,3,9,15,13,2,1,1,1,2,9,1,0,0,0,0,0,51,50-60,20K-30K
1729,PhD,Together,66426.0,0,1,2013-02-10,14,1043,24,97,32,24,2,3,5,10,6,0,0,0,0,0,0,60,50-60,60K-70K
1734,PhD,Together,40706.0,2,1,2013-01-17,37,59,0,11,4,2,4,3,0,4,7,0,0,0,0,0,0,53,50-60,40K-50K
1740,Graduation,Married,55956.0,0,0,2014-07-04,22,760,38,104,50,9,2,7,3,4,4,0,1,0,0,0,0,77,70-80,50K-60K
1743,Graduation,Single,69719.0,0,0,2014-05-26,99,273,86,208,177,14,1,2,3,5,1,0,0,0,0,0,0,47,40-50,60K-70K
1744,Basic,Single,23529.0,0,1,2013-07-01,67,9,7,13,3,2,1,1,1,2,6,0,0,0,0,0,0,56,50-60,20K-30K
1745,PhD,Divorced,85696.0,0,0,2013-03-05,88,714,76,395,116,0,1,4,6,9,1,0,0,0,0,0,0,59,50-60,80K-90K
1755,Undergraduate,Together,45204.0,1,0,2014-11-04,93,30,11,25,29,1,1,1,1,4,3,0,0,0,0,0,0,33,30-40,40K-50K
1763,Graduation,Together,87679.0,0,0,2013-07-27,62,1259,172,815,97,148,1,7,11,10,4,1,0,1,1,0,0,33,30-40,80K-90K
1764,Graduation,Single,33955.0,1,0,2013-09-08,92,100,2,128,23,7,4,5,1,5,8,0,0,0,0,0,0,46,40-50,30K-40K
1772,PhD,Married,79174.0,0,0,2013-11-01,2,1074,37,518,193,92,1,5,6,7,2,0,0,1,1,0,0,46,40-50,70K-80K
1773,Undergraduate,Married,12393.0,0,0,2012-04-12,38,5,6,15,11,7,1,2,0,3,9,0,0,0,0,0,0,43,40-50,Below 20K
1777,Basic,Married,25965.0,0,0,2012-07-09,29,2,2,11,41,7,1,2,0,3,8,0,0,0,0,0,0,41,40-50,20K-30K
1802,Graduation,Married,64795.0,0,1,2013-01-17,23,412,5,119,38,29,3,3,3,12,2,0,0,0,0,0,0,50,40-50,60K-70K
1818,PhD,Together,29732.0,1,0,2014-03-25,23,25,0,8,0,1,1,2,0,2,9,0,0,0,0,0,0,50,40-50,20K-30K
1826,Graduation,Divorced,84835.0,0,0,2014-06-16,0,189,104,379,111,189,1,4,4,6,1,0,0,0,0,0,0,51,50-60,80K-90K
1829,PhD,Divorced,54959.0,0,1,2013-01-19,55,1148,0,60,0,0,3,9,5,4,7,0,1,0,0,0,0,60,50-60,50K-60K
1833,PhD,Single,39190.0,1,0,2014-04-26,91,68,8,18,19,8,2,2,1,4,5,0,0,0,0,0,0,47,40-50,30K-40K
1834,Master,Single,35544.0,1,0,2014-08-03,77,30,5,23,4,1,1,2,0,3,7,0,0,0,0,0,0,43,40-50,30K-40K
1839,Graduation,Single,43322.0,0,0,2014-04-21,25,56,7,48,10,2,1,3,0,4,7,0,0,0,0,0,0,47,40-50,40K-50K
1857,Graduation,Single,47139.0,1,1,2014-06-03,2,46,0,12,0,2,2,2,1,2,7,0,0,0,0,0,0,69,60-70,40K-50K
1859,Master,Married,75251.0,0,0,2012-08-27,34,721,111,925,97,18,1,7,6,5,5,0,0,0,0,0,0,49,40-50,70K-80K
1867,Graduation,Single,64849.0,0,0,2012-11-13,42,652,48,350,94,84,1,9,3,6,5,0,0,0,0,0,0,64,60-70,60K-70K
1876,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,1,1,0,4,6,0,0,0,0,0,0,31,30-40,Below 20K
1878,Undergraduate,Married,23148.0,0,0,2014-02-18,83,4,6,8,6,3,1,2,0,3,7,0,0,0,0,0,0,36,30-40,20K-30K
1880,PhD,Together,53537.0,1,1,2014-01-30,17,81,0,6,0,0,2,2,1,3,5,0,0,0,0,0,0,62,60-70,50K-60K
1890,Undergraduate,Together,42033.0,1,1,2012-09-19,95,11,1,4,2,0,1,1,0,2,7,0,0,0,0,0,0,50,40-50,40K-50K
1891,Master,Divorced,78789.0,0,0,2012-08-08,12,667,50,850,21,83,1,4,6,5,2,0,0,0,0,0,0,41,40-50,70K-80K
1907,Master,Divorced,63120.0,0,1,2012-09-28,53,965,69,279,54,41,5,8,4,9,7,0,0,0,0,0,0,71,70-80,60K-70K
1911,Graduation,Together,67430.0,0,0,2012-05-09,6,595,97,291,127,133,1,11,5,12,6,0,0,0,0,0,0,34,30-40,60K-70K
1915,PhD,Married,78939.0,0,0,2013-12-12,57,794,115,243,150,0,1,8,5,6,3,0,0,0,0,0,0,70,60-70,70K-80K
1916,Master,Married,45736.0,0,1,2013-07-24,92,188,3,180,20,3,5,7,1,6,7,0,0,0,0,0,0,67,60-70,40K-50K
1920,Graduation,Married,40321.0,1,1,2013-07-29,59,44,4,21,6,0,2,3,0,3,7,0,0,0,0,0,0,49,40-50,40K-50K
1921,PhD,Married,59062.0,2,1,2013-03-10,74,46,1,12,3,0,2,2,0,3,4,0,0,0,0,0,0,54,50-60,50K-60K
